ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp
201,70,71,76,58,10.26136529,56.24203279,26/09/2014 14:40
199,73,75,76,56,10.26136529,56.24203279,26/09/2014 14:45
194,74,70,78,58,10.26136529,56.24203279,26/09/2014 14:50
193,72,68,75,61,10.26136529,56.24203279,26/09/2014 14:55
194,68,71,79,61,10.26136529,56.24203279,26/09/2014 15:00
190,63,74,78,58,10.26136529,56.24203279,26/09/2014 15:05
186,62,78,77,55,10.26136529,56.24203279,26/09/2014 15:10
188,59,80,79,55,10.26136529,56.24203279,26/09/2014 15:15
184,54,76,84,54,10.26136529,56.24203279,26/09/2014 15:20
184,57,71,83,57,10.26136529,56.24203279,26/09/2014 15:25
182,52,68,79,59,10.26136529,56.24203279,26/09/2014 15:30
177,53,68,83,62,10.26136529,56.24203279,26/09/2014 15:35
181,50,73,80,64,10.26136529,56.24203279,26/09/2014 15:40
185,51,68,80,65,10.26136529,56.24203279,26/09/2014 15:45
183,49,68,79,60,10.26136529,56.24203279,26/09/2014 15:50
181,48,66,83,55,10.26136529,56.24203279,26/09/2014 15:55
186,53,63,82,50,10.26136529,56.24203279,26/09/2014 16:00
181,51,65,77,45,10.26136529,56.24203279,26/09/2014 16:05
178,53,70,76,44,10.26136529,56.24203279,26/09/2014 16:10
182,52,67,71,49,10.26136529,56.24203279,26/09/2014 16:15
181,52,62,72,44,10.26136529,56.24203279,26/09/2014 16:20
183,49,65,72,49,10.26136529,56.24203279,26/09/2014 16:25
182,47,68,76,53,10.26136529,56.24203279,26/09/2014 16:30
187,44,69,73,52,10.26136529,56.24203279,26/09/2014 16:35
188,47,67,73,54,10.26136529,56.24203279,26/09/2014 16:40
183,49,64,76,50,10.26136529,56.24203279,26/09/2014 16:45
178,50,62,75,51,10.26136529,56.24203279,26/09/2014 16:50
175,48,59,73,56,10.26136529,56.24203279,26/09/2014 16:55
176,46,58,78,54,10.26136529,56.24203279,26/09/2014 17:00
175,48,63,83,51,10.26136529,56.24203279,26/09/2014 17:05
172,44,59,83,49,10.26136529,56.24203279,26/09/2014 17:10
167,41,62,88,52,10.26136529,56.24203279,26/09/2014 17:15
164,44,58,83,50,10.26136529,56.24203279,26/09/2014 17:20
160,49,62,80,55,10.26136529,56.24203279,26/09/2014 17:25
165,49,60,79,50,10.26136529,56.24203279,26/09/2014 17:30
161,53,56,77,49,10.26136529,56.24203279,26/09/2014 17:35
160,53,59,79,45,10.26136529,56.24203279,26/09/2014 17:40
156,56,60,74,42,10.26136529,56.24203279,26/09/2014 17:45
152,58,62,78,47,10.26136529,56.24203279,26/09/2014 17:50
147,56,66,81,45,10.26136529,56.24203279,26/09/2014 17:55
147,58,68,79,40,10.26136529,56.24203279,26/09/2014 18:00
142,54,67,81,36,10.26136529,56.24203279,26/09/2014 18:05
141,52,63,79,34,10.26136529,56.24203279,26/09/2014 18:10
142,56,67,79,33,10.26136529,56.24203279,26/09/2014 18:15
146,54,67,81,35,10.26136529,56.24203279,26/09/2014 18:20
146,56,70,84,38,10.26136529,56.24203279,26/09/2014 18:25
150,59,69,84,37,10.26136529,56.24203279,26/09/2014 18:30
152,56,64,86,38,10.26136529,56.24203279,26/09/2014 18:35
149,60,62,81,34,10.26136529,56.24203279,26/09/2014 18:40
153,55,66,77,37,10.26136529,56.24203279,26/09/2014 18:45
157,51,70,72,39,10.26136529,56.24203279,26/09/2014 18:50
159,54,72,77,44,10.26136529,56.24203279,26/09/2014 18:55
163,51,74,73,43,10.26136529,56.24203279,26/09/2014 19:00
165,47,71,72,38,10.26136529,56.24203279,26/09/2014 19:05
166,44,68,76,37,10.26136529,56.24203279,26/09/2014 19:10
162,41,73,76,42,10.26136529,56.24203279,26/09/2014 19:15
157,46,73,77,39,10.26136529,56.24203279,26/09/2014 19:20
156,45,72,72,35,10.26136529,56.24203279,26/09/2014 19:25
155,44,70,77,33,10.26136529,56.24203279,26/09/2014 19:30
153,47,71,82,30,10.26136529,56.24203279,26/09/2014 19:35
150,52,69,77,34,10.26136529,56.24203279,26/09/2014 19:40
153,55,64,74,29,10.26136529,56.24203279,26/09/2014 19:45
158,52,69,73,24,10.26136529,56.24203279,26/09/2014 19:50
154,57,67,74,20,10.26136529,56.24203279,26/09/2014 19:55
153,53,72,71,19,10.26136529,56.24203279,26/09/2014 20:00
157,57,73,72,20,10.26136529,56.24203279,26/09/2014 20:05
153,53,69,72,24,10.26136529,56.24203279,26/09/2014 20:10
157,50,74,74,19,10.26136529,56.24203279,26/09/2014 20:15
157,46,79,78,21,10.26136529,56.24203279,26/09/2014 20:20
155,46,81,73,17,10.26136529,56.24203279,26/09/2014 20:25
159,47,86,72,18,10.26136529,56.24203279,26/09/2014 20:30
161,52,87,72,21,10.26136529,56.24203279,26/09/2014 20:35
157,56,86,69,21,10.26136529,56.24203279,26/09/2014 20:40
161,57,81,70,21,10.26136529,56.24203279,26/09/2014 20:45
156,62,77,70,20,10.26136529,56.24203279,26/09/2014 20:50
153,64,74,69,18,10.26136529,56.24203279,26/09/2014 20:55
156,67,73,74,21,10.26136529,56.24203279,26/09/2014 21:00
152,68,70,75,21,10.26136529,56.24203279,26/09/2014 21:05
154,69,65,74,23,10.26136529,56.24203279,26/09/2014 21:10
149,65,67,70,28,10.26136529,56.24203279,26/09/2014 21:15
146,61,68,73,27,10.26136529,56.24203279,26/09/2014 21:20
141,63,70,76,24,10.26136529,56.24203279,26/09/2014 21:25
143,60,67,75,20,10.26136529,56.24203279,26/09/2014 21:30
141,58,63,78,16,10.26136529,56.24203279,26/09/2014 21:35
146,55,65,75,17,10.26136529,56.24203279,26/09/2014 21:40
150,58,69,77,19,10.26136529,56.24203279,26/09/2014 21:45
147,59,72,73,21,10.26136529,56.24203279,26/09/2014 21:50
146,61,73,74,19,10.26136529,56.24203279,26/09/2014 21:55
142,64,74,71,24,10.26136529,56.24203279,26/09/2014 22:00
142,59,76,70,21,10.26136529,56.24203279,26/09/2014 22:05
137,57,80,69,25,10.26136529,56.24203279,26/09/2014 22:10
134,59,79,69,21,10.26136529,56.24203279,26/09/2014 22:15
132,64,84,65,20,10.26136529,56.24203279,26/09/2014 22:20
128,64,89,61,17,10.26136529,56.24203279,26/09/2014 22:25
133,66,90,58,26,10.26136529,56.24203279,26/09/2014 22:30
132,61,91,55,22,10.26136529,56.24203279,26/09/2014 22:35
133,61,95,53,24,10.26136529,56.24203279,26/09/2014 22:40
135,66,93,58,23,10.26136529,56.24203279,26/09/2014 22:45
139,70,95,60,20,10.26136529,56.24203279,26/09/2014 22:50
140,74,95,61,20,10.26136529,56.24203279,26/09/2014 22:55
141,72,100,60,15,10.26136529,56.24203279,26/09/2014 23:00
139,73,99,59,19,10.26136529,56.24203279,26/09/2014 23:05
141,78,99,57,23,10.26136529,56.24203279,26/09/2014 23:10
136,76,103,60,25,10.26136529,56.24203279,26/09/2014 23:15
141,75,107,56,25,10.26136529,56.24203279,26/09/2014 23:20
144,71,108,53,26,10.26136529,56.24203279,26/09/2014 23:25
149,73,111,49,26,10.26136529,56.24203279,26/09/2014 23:30
148,68,108,46,30,10.26136529,56.24203279,26/09/2014 23:35
148,63,103,41,33,10.26136529,56.24203279,26/09/2014 23:40
149,58,108,40,37,10.26136529,56.24203279,26/09/2014 23:45
154,60,109,35,41,10.26136529,56.24203279,26/09/2014 23:50
150,56,108,38,39,10.26136529,56.24203279,26/09/2014 23:55
152,61,110,34,35,10.26136529,56.24203279,27/09/2014 00:00
154,63,109,32,35,10.26136529,56.24203279,27/09/2014 00:05
155,61,113,35,34,10.26136529,56.24203279,27/09/2014 00:10
158,62,113,38,34,10.26136529,56.24203279,27/09/2014 00:15
163,62,109,33,34,10.26136529,56.24203279,27/09/2014 00:20
166,63,106,37,36,10.26136529,56.24203279,27/09/2014 00:25
161,63,108,42,32,10.26136529,56.24203279,27/09/2014 00:30
163,66,113,38,36,10.26136529,56.24203279,27/09/2014 00:35
162,70,117,33,37,10.26136529,56.24203279,27/09/2014 00:40
166,71,118,38,41,10.26136529,56.24203279,27/09/2014 00:45
168,73,114,34,44,10.26136529,56.24203279,27/09/2014 00:50
169,78,116,29,40,10.26136529,56.24203279,27/09/2014 00:55
168,78,118,28,39,10.26136529,56.24203279,27/09/2014 01:00
165,73,121,31,36,10.26136529,56.24203279,27/09/2014 01:05
165,72,118,33,34,10.26136529,56.24203279,27/09/2014 01:10
161,76,123,35,31,10.26136529,56.24203279,27/09/2014 01:15
163,73,120,37,29,10.26136529,56.24203279,27/09/2014 01:20
163,71,115,35,30,10.26136529,56.24203279,27/09/2014 01:25
160,75,117,40,34,10.26136529,56.24203279,27/09/2014 01:30
157,73,118,43,29,10.26136529,56.24203279,27/09/2014 01:35
152,73,123,44,32,10.26136529,56.24203279,27/09/2014 01:40
147,71,121,46,37,10.26136529,56.24203279,27/09/2014 01:45
148,68,126,47,37,10.26136529,56.24203279,27/09/2014 01:50
144,66,124,46,32,10.26136529,56.24203279,27/09/2014 01:55
142,63,123,45,29,10.26136529,56.24203279,27/09/2014 02:00
137,63,123,41,34,10.26136529,56.24203279,27/09/2014 02:05
137,59,123,39,29,10.26136529,56.24203279,27/09/2014 02:10
136,54,119,38,29,10.26136529,56.24203279,27/09/2014 02:15
135,54,116,39,31,10.26136529,56.24203279,27/09/2014 02:20
139,55,119,44,33,10.26136529,56.24203279,27/09/2014 02:25
134,51,124,45,33,10.26136529,56.24203279,27/09/2014 02:30
133,52,124,49,34,10.26136529,56.24203279,27/09/2014 02:35
130,52,124,50,36,10.26136529,56.24203279,27/09/2014 02:40
127,56,120,54,31,10.26136529,56.24203279,27/09/2014 02:45
131,59,125,59,35,10.26136529,56.24203279,27/09/2014 02:50
130,63,128,59,33,10.26136529,56.24203279,27/09/2014 02:55
128,64,124,59,33,10.26136529,56.24203279,27/09/2014 03:00
127,63,123,54,35,10.26136529,56.24203279,27/09/2014 03:05
128,61,123,58,37,10.26136529,56.24203279,27/09/2014 03:10
133,64,119,56,39,10.26136529,56.24203279,27/09/2014 03:15
135,61,115,52,36,10.26136529,56.24203279,27/09/2014 03:20
138,60,111,54,32,10.26136529,56.24203279,27/09/2014 03:25
136,56,109,58,29,10.26136529,56.24203279,27/09/2014 03:30
133,58,104,61,28,10.26136529,56.24203279,27/09/2014 03:35
130,63,100,65,24,10.26136529,56.24203279,27/09/2014 03:40
131,66,99,68,21,10.26136529,56.24203279,27/09/2014 03:45
131,70,104,69,23,10.26136529,56.24203279,27/09/2014 03:50
127,75,102,73,24,10.26136529,56.24203279,27/09/2014 03:55
132,74,102,68,20,10.26136529,56.24203279,27/09/2014 04:00
133,72,104,69,18,10.26136529,56.24203279,27/09/2014 04:05
134,68,100,73,25,10.26136529,56.24203279,27/09/2014 04:10
134,70,104,69,21,10.26136529,56.24203279,27/09/2014 04:15
131,75,103,71,18,10.26136529,56.24203279,27/09/2014 04:20
135,74,98,68,21,10.26136529,56.24203279,27/09/2014 04:25
139,70,94,71,16,10.26136529,56.24203279,27/09/2014 04:30
143,70,89,75,20,10.26136529,56.24203279,27/09/2014 04:35
144,67,88,70,21,10.26136529,56.24203279,27/09/2014 04:40
149,72,83,71,19,10.26136529,56.24203279,27/09/2014 04:45
150,72,84,71,21,10.26136529,56.24203279,27/09/2014 04:50
153,69,82,74,24,10.26136529,56.24203279,27/09/2014 04:55
153,72,80,73,22,10.26136529,56.24203279,27/09/2014 05:00
156,71,75,70,24,10.26136529,56.24203279,27/09/2014 05:05
154,70,71,69,19,10.26136529,56.24203279,27/09/2014 05:10
154,75,67,68,29,10.26136529,56.24203279,27/09/2014 05:15
150,78,67,71,31,10.26136529,56.24203279,27/09/2014 05:20
155,81,67,70,35,10.26136529,56.24203279,27/09/2014 05:25
157,82,71,66,30,10.26136529,56.24203279,27/09/2014 05:30
152,82,75,63,30,10.26136529,56.24203279,27/09/2014 05:35
156,84,70,66,34,10.26136529,56.24203279,27/09/2014 05:40
159,88,67,61,36,10.26136529,56.24203279,27/09/2014 05:45
155,84,72,61,37,10.26136529,56.24203279,27/09/2014 05:50
152,83,71,58,32,10.26136529,56.24203279,27/09/2014 05:55
157,82,76,53,30,10.26136529,56.24203279,27/09/2014 06:00
157,87,74,50,29,10.26136529,56.24203279,27/09/2014 06:05
152,89,74,50,29,10.26136529,56.24203279,27/09/2014 06:10
154,86,69,47,33,10.26136529,56.24203279,27/09/2014 06:15
159,82,74,43,35,10.26136529,56.24203279,27/09/2014 06:20
155,83,74,48,32,10.26136529,56.24203279,27/09/2014 06:25
159,83,79,51,37,10.26136529,56.24203279,27/09/2014 06:30
158,87,78,55,37,10.26136529,56.24203279,27/09/2014 06:35
155,88,75,57,41,10.26136529,56.24203279,27/09/2014 06:40
159,88,75,61,44,10.26136529,56.24203279,27/09/2014 06:45
156,90,75,62,47,10.26136529,56.24203279,27/09/2014 06:50
153,92,71,58,52,10.26136529,56.24203279,27/09/2014 06:55
152,97,70,54,56,10.26136529,56.24203279,27/09/2014 07:00
153,98,65,52,51,10.26136529,56.24203279,27/09/2014 07:05
153,98,62,49,55,10.26136529,56.24203279,27/09/2014 07:10
150,93,63,45,58,10.26136529,56.24203279,27/09/2014 07:15
147,94,58,43,54,10.26136529,56.24203279,27/09/2014 07:20
146,97,55,39,54,10.26136529,56.24203279,27/09/2014 07:25
148,102,54,34,51,10.26136529,56.24203279,27/09/2014 07:30
152,103,57,36,50,10.26136529,56.24203279,27/09/2014 07:35
148,104,60,33,51,10.26136529,56.24203279,27/09/2014 07:40
148,105,56,31,46,10.26136529,56.24203279,27/09/2014 07:45
150,104,54,34,41,10.26136529,56.24203279,27/09/2014 07:50
151,107,57,31,39,10.26136529,56.24203279,27/09/2014 07:55
147,109,56,31,40,10.26136529,56.24203279,27/09/2014 08:00
145,111,51,30,40,10.26136529,56.24203279,27/09/2014 08:05
145,110,52,32,38,10.26136529,56.24203279,27/09/2014 08:10
145,114,50,36,41,10.26136529,56.24203279,27/09/2014 08:15
144,116,50,31,46,10.26136529,56.24203279,27/09/2014 08:20
144,120,48,26,45,10.26136529,56.24203279,27/09/2014 08:25
149,117,53,30,42,10.26136529,56.24203279,27/09/2014 08:30
154,114,51,34,46,10.26136529,56.24203279,27/09/2014 08:35
153,115,47,34,44,10.26136529,56.24203279,27/09/2014 08:40
151,113,47,36,40,10.26136529,56.24203279,27/09/2014 08:45
146,116,42,38,45,10.26136529,56.24203279,27/09/2014 08:50
141,114,47,33,40,10.26136529,56.24203279,27/09/2014 08:55
140,118,47,33,42,10.26136529,56.24203279,27/09/2014 09:00
139,116,45,36,42,10.26136529,56.24203279,27/09/2014 09:05
138,117,43,38,43,10.26136529,56.24203279,27/09/2014 09:10
143,115,44,42,44,10.26136529,56.24203279,27/09/2014 09:15
142,115,40,44,47,10.26136529,56.24203279,27/09/2014 09:20
139,119,39,40,50,10.26136529,56.24203279,27/09/2014 09:25
141,123,39,37,54,10.26136529,56.24203279,27/09/2014 09:30
138,128,34,40,58,10.26136529,56.24203279,27/09/2014 09:35
141,129,30,35,63,10.26136529,56.24203279,27/09/2014 09:40
142,132,28,34,67,10.26136529,56.24203279,27/09/2014 09:45
144,129,32,33,62,10.26136529,56.24203279,27/09/2014 09:50
148,128,32,35,67,10.26136529,56.24203279,27/09/2014 09:55
147,127,29,39,64,10.26136529,56.24203279,27/09/2014 10:00
143,129,33,34,67,10.26136529,56.24203279,27/09/2014 10:05
145,130,33,33,64,10.26136529,56.24203279,27/09/2014 10:10
145,127,33,38,59,10.26136529,56.24203279,27/09/2014 10:15
142,124,28,35,64,10.26136529,56.24203279,27/09/2014 10:20
147,119,31,38,67,10.26136529,56.24203279,27/09/2014 10:25
142,117,26,42,62,10.26136529,56.24203279,27/09/2014 10:30
139,119,31,46,58,10.26136529,56.24203279,27/09/2014 10:35
138,118,30,51,58,10.26136529,56.24203279,27/09/2014 10:40
135,118,32,51,57,10.26136529,56.24203279,27/09/2014 10:45
139,118,31,54,58,10.26136529,56.24203279,27/09/2014 10:50
135,118,26,58,55,10.26136529,56.24203279,27/09/2014 10:55
131,121,22,56,53,10.26136529,56.24203279,27/09/2014 11:00
135,123,20,51,56,10.26136529,56.24203279,27/09/2014 11:05
131,124,22,54,61,10.26136529,56.24203279,27/09/2014 11:10
134,126,22,52,62,10.26136529,56.24203279,27/09/2014 11:15
129,125,24,48,61,10.26136529,56.24203279,27/09/2014 11:20
125,125,21,51,56,10.26136529,56.24203279,27/09/2014 11:25
123,124,16,49,57,10.26136529,56.24203279,27/09/2014 11:30
127,120,20,51,60,10.26136529,56.24203279,27/09/2014 11:35
130,120,25,53,59,10.26136529,56.24203279,27/09/2014 11:40
133,123,28,56,61,10.26136529,56.24203279,27/09/2014 11:45
138,123,26,53,66,10.26136529,56.24203279,27/09/2014 11:50
136,128,27,50,64,10.26136529,56.24203279,27/09/2014 11:55
141,128,31,55,69,10.26136529,56.24203279,27/09/2014 12:00
136,128,33,57,74,10.26136529,56.24203279,27/09/2014 12:05
139,131,35,52,73,10.26136529,56.24203279,27/09/2014 12:10
138,130,30,57,72,10.26136529,56.24203279,27/09/2014 12:15
135,125,30,59,67,10.26136529,56.24203279,27/09/2014 12:20
132,128,34,58,64,10.26136529,56.24203279,27/09/2014 12:25
129,132,35,56,64,10.26136529,56.24203279,27/09/2014 12:30
132,127,36,55,60,10.26136529,56.24203279,27/09/2014 12:35
131,126,40,51,60,10.26136529,56.24203279,27/09/2014 12:40
131,127,43,50,57,10.26136529,56.24203279,27/09/2014 12:45
130,129,42,50,57,10.26136529,56.24203279,27/09/2014 12:50
125,132,37,54,57,10.26136529,56.24203279,27/09/2014 12:55
130,130,40,50,61,10.26136529,56.24203279,27/09/2014 13:00
133,129,43,52,62,10.26136529,56.24203279,27/09/2014 13:05
128,134,41,52,66,10.26136529,56.24203279,27/09/2014 13:10
131,129,41,55,63,10.26136529,56.24203279,27/09/2014 13:15
130,132,39,55,60,10.26136529,56.24203279,27/09/2014 13:20
126,127,37,50,61,10.26136529,56.24203279,27/09/2014 13:25
131,125,37,46,63,10.26136529,56.24203279,27/09/2014 13:30
130,124,33,44,68,10.26136529,56.24203279,27/09/2014 13:35
134,129,31,47,73,10.26136529,56.24203279,27/09/2014 13:40
139,128,33,50,76,10.26136529,56.24203279,27/09/2014 13:45
137,132,28,45,71,10.26136529,56.24203279,27/09/2014 13:50
137,133,32,46,69,10.26136529,56.24203279,27/09/2014 13:55
142,135,27,47,72,10.26136529,56.24203279,27/09/2014 14:00
141,136,28,46,75,10.26136529,56.24203279,27/09/2014 14:05
136,138,29,46,79,10.26136529,56.24203279,27/09/2014 14:10
132,133,26,44,79,10.26136529,56.24203279,27/09/2014 14:15
137,132,22,43,77,10.26136529,56.24203279,27/09/2014 14:20
140,127,22,43,72,10.26136529,56.24203279,27/09/2014 14:25
142,130,20,43,70,10.26136529,56.24203279,27/09/2014 14:30
140,127,24,41,74,10.26136529,56.24203279,27/09/2014 14:35
145,124,21,37,77,10.26136529,56.24203279,27/09/2014 14:40
148,129,25,36,79,10.26136529,56.24203279,27/09/2014 14:45
143,130,30,34,83,10.26136529,56.24203279,27/09/2014 14:50
145,135,26,33,80,10.26136529,56.24203279,27/09/2014 14:55
150,131,29,35,80,10.26136529,56.24203279,27/09/2014 15:00
149,133,26,31,78,10.26136529,56.24203279,27/09/2014 15:05
147,129,28,27,79,10.26136529,56.24203279,27/09/2014 15:10
146,129,31,30,82,10.26136529,56.24203279,27/09/2014 15:15
145,128,33,25,86,10.26136529,56.24203279,27/09/2014 15:20
142,130,29,21,89,10.26136529,56.24203279,27/09/2014 15:25
137,132,26,24,91,10.26136529,56.24203279,27/09/2014 15:30
141,130,25,28,90,10.26136529,56.24203279,27/09/2014 15:35
141,127,29,26,88,10.26136529,56.24203279,27/09/2014 15:40
138,130,30,21,92,10.26136529,56.24203279,27/09/2014 15:45
133,130,27,26,87,10.26136529,56.24203279,27/09/2014 15:50
129,134,31,29,85,10.26136529,56.24203279,27/09/2014 15:55
129,131,30,26,87,10.26136529,56.24203279,27/09/2014 16:00
131,129,28,24,92,10.26136529,56.24203279,27/09/2014 16:05
126,134,32,21,88,10.26136529,56.24203279,27/09/2014 16:10
130,139,27,19,83,10.26136529,56.24203279,27/09/2014 16:15
129,138,30,25,80,10.26136529,56.24203279,27/09/2014 16:20
131,143,28,29,85,10.26136529,56.24203279,27/09/2014 16:25
136,140,31,29,87,10.26136529,56.24203279,27/09/2014 16:30
131,137,26,28,86,10.26136529,56.24203279,27/09/2014 16:35
127,133,28,26,86,10.26136529,56.24203279,27/09/2014 16:40
132,136,23,25,90,10.26136529,56.24203279,27/09/2014 16:45
128,141,25,29,87,10.26136529,56.24203279,27/09/2014 16:50
133,137,21,33,82,10.26136529,56.24203279,27/09/2014 16:55
138,137,17,38,86,10.26136529,56.24203279,27/09/2014 17:00
141,139,23,39,83,10.26136529,56.24203279,27/09/2014 17:05
143,138,22,42,78,10.26136529,56.24203279,27/09/2014 17:10
146,143,23,47,83,10.26136529,56.24203279,27/09/2014 17:15
143,142,25,43,86,10.26136529,56.24203279,27/09/2014 17:20
139,139,28,47,89,10.26136529,56.24203279,27/09/2014 17:25
142,134,29,51,88,10.26136529,56.24203279,27/09/2014 17:30
147,139,24,52,92,10.26136529,56.24203279,27/09/2014 17:35
148,140,22,57,96,10.26136529,56.24203279,27/09/2014 17:40
153,137,23,60,101,10.26136529,56.24203279,27/09/2014 17:45
155,133,21,57,103,10.26136529,56.24203279,27/09/2014 17:50
158,128,16,62,102,10.26136529,56.24203279,27/09/2014 17:55
163,128,23,67,98,10.26136529,56.24203279,27/09/2014 18:00
162,128,25,67,102,10.26136529,56.24203279,27/09/2014 18:05
158,127,20,68,103,10.26136529,56.24203279,27/09/2014 18:10
156,130,18,70,107,10.26136529,56.24203279,27/09/2014 18:15
157,127,22,75,110,10.26136529,56.24203279,27/09/2014 18:20
160,123,18,73,113,10.26136529,56.24203279,27/09/2014 18:25
163,124,26,75,110,10.26136529,56.24203279,27/09/2014 18:30
160,124,26,71,113,10.26136529,56.24203279,27/09/2014 18:35
156,126,27,72,118,10.26136529,56.24203279,27/09/2014 18:40
160,124,22,72,115,10.26136529,56.24203279,27/09/2014 18:45
164,128,18,68,115,10.26136529,56.24203279,27/09/2014 18:50
167,126,19,64,119,10.26136529,56.24203279,27/09/2014 18:55
167,125,22,64,120,10.26136529,56.24203279,27/09/2014 19:00
167,123,20,68,125,10.26136529,56.24203279,27/09/2014 19:05
165,124,16,64,130,10.26136529,56.24203279,27/09/2014 19:10
170,121,19,62,128,10.26136529,56.24203279,27/09/2014 19:15
168,120,20,62,131,10.26136529,56.24203279,27/09/2014 19:20
172,115,23,62,130,10.26136529,56.24203279,27/09/2014 19:25
173,115,25,58,126,10.26136529,56.24203279,27/09/2014 19:30
170,113,22,62,130,10.26136529,56.24203279,27/09/2014 19:35
175,114,25,61,135,10.26136529,56.24203279,27/09/2014 19:40
177,116,20,58,133,10.26136529,56.24203279,27/09/2014 19:45
178,113,21,63,137,10.26136529,56.24203279,27/09/2014 19:50
179,117,23,68,134,10.26136529,56.24203279,27/09/2014 19:55
182,113,25,65,139,10.26136529,56.24203279,27/09/2014 20:00
184,117,24,61,135,10.26136529,56.24203279,27/09/2014 20:05
185,118,24,65,134,10.26136529,56.24203279,27/09/2014 20:10
182,117,28,65,136,10.26136529,56.24203279,27/09/2014 20:15
183,119,29,62,132,10.26136529,56.24203279,27/09/2014 20:20
179,121,27,67,134,10.26136529,56.24203279,27/09/2014 20:25
177,116,31,62,133,10.26136529,56.24203279,27/09/2014 20:30
